================================================================================
CUDA Information
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1

GPU 0: NVIDIA L20-8Q
  Memory Allocated: 0.00 GB
  Memory Reserved: 0.00 GB
  Memory Total: 8.36 GB

CUDA optimizations enabled:
  - cuDNN auto-tuner: enabled
  - CUDA mixed precision: ready for use
================================================================================

Loading config from se_e2_a/input_torch.json
Loading training data from: ['se_e2_a/../collect/data0']
Loaded 1458 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Verbose: first batch shapes → positions=(8, 192, 3), atom_types=(8, 192), box=(8, 3, 3), target_energy=(8, 1), target_forces=(8, 192, 3))
Creating DeepMD model...
Model Parameters: 514661 (trainable: 514661)
Using device: cuda
Starting training for 100000 steps...
Batch size: 8, Dataset size: 1458
Number of workers: 4

Step   2000 | batch_size= 8 | lr=1.66e-05 | loss=9.144235e+00 | e_loss=3.994112e+01 | f_loss=1.484344e+00 | pref_e=0.040 pref_f=980.030 | ETA 11.8h | speed 2.30 step/s (window 2.28) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   2100 | batch_size= 8 | lr=1.35e-05 | loss=9.281848e+00 | e_loss=4.313359e+01 | f_loss=1.479613e+00 | pref_e=0.041 pref_f=979.031 | ETA 11.8h | speed 2.30 step/s (window 2.27) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   2200 | batch_size= 8 | lr=1.10e-05 | loss=1.033477e+01 | e_loss=5.308119e+01 | f_loss=1.599764e+00 | pref_e=0.042 pref_f=978.032 | ETA 11.8h | speed 2.30 step/s (window 2.31) | GPU mem 26/184 MiB | util 24% | grad_norm 1.15e+00
Step   2300 | batch_size= 8 | lr=8.95e-06 | loss=1.099778e+01 | e_loss=4.769672e+01 | f_loss=1.766489e+00 | pref_e=0.043 pref_f=977.033 | ETA 11.8h | speed 2.30 step/s (window 2.30) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   2400 | batch_size= 8 | lr=7.29e-06 | loss=9.299152e+00 | e_loss=3.615256e+01 | f_loss=1.522649e+00 | pref_e=0.044 pref_f=976.034 | ETA 11.8h | speed 2.30 step/s (window 2.29) | GPU mem 26/184 MiB | util 23% | grad_norm 1.15e+00
Step   2500 | batch_size= 8 | lr=5.94e-06 | loss=9.538505e+00 | e_loss=4.122455e+01 | f_loss=1.520569e+00 | pref_e=0.044 pref_f=975.035 | ETA 11.8h | speed 2.30 step/s (window 2.29) | GPU mem 25/184 MiB | util 24% | grad_norm 1.15e+00
Step   2600 | batch_size= 8 | lr=4.84e-06 | loss=7.400069e+00 | e_loss=2.509029e+01 | f_loss=1.235736e+00 | pref_e=0.045 pref_f=974.036 | ETA 11.8h | speed 2.30 step/s (window 2.29) | GPU mem 26/184 MiB | util 23% | grad_norm 1.15e+00
Step   2700 | batch_size= 8 | lr=3.94e-06 | loss=1.024077e+01 | e_loss=4.505558e+01 | f_loss=1.611893e+00 | pref_e=0.046 pref_f=973.037 | ETA 11.8h | speed 2.30 step/s (window 2.27) | GPU mem 25/184 MiB | util 23% | grad_norm 1.15e+00
Step   2800 | batch_size= 8 | lr=3.21e-06 | loss=1.061018e+01 | e_loss=4.230305e+01 | f_loss=1.703037e+00 | pref_e=0.047 pref_f=972.038 | ETA 11.8h | speed 2.30 step/s (window 2.29) | GPU mem 26/184 MiB | util 22% | grad_norm 1.15e+00
Step   2900 | batch_size= 8 | lr=2.61e-06 | loss=9.703180e+00 | e_loss=4.126578e+01 | f_loss=1.526913e+00 | pref_e=0.048 pref_f=971.039 | ETA 11.8h | speed 2.30 step/s (window 2.29) | GPU mem 26/184 MiB | util 23% | grad_norm 1.15e+00
