================================================================================
CUDA Information
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1

GPU 0: NVIDIA L20-8Q
  Memory Allocated: 0.00 GB
  Memory Reserved: 0.00 GB
  Memory Total: 8.36 GB

CUDA optimizations enabled:
  - cuDNN auto-tuner: enabled
  - CUDA mixed precision: ready for use
================================================================================

Loading config from se_e2_a/input_torch.json
Loading training data from: ['se_e2_a/../collect/data0']
Loaded 1458 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Verbose: first batch shapes → positions=(8, 192, 3), atom_types=(8, 192), box=(8, 3, 3), target_energy=(8, 1), target_forces=(8, 192, 3))
Creating DeepMD model...
Model Parameters: 514661 (trainable: 514661)
Using device: cuda
Starting training for 100000 steps...
Batch size: 8, Dataset size: 1458
Number of workers: 2

Step    200 | batch_size= 8 | lr=6.65e-04 | loss=1.752447e+01 | e_loss=3.915659e+02 | f_loss=1.721298e+00 | pref_e=0.022 pref_f=998.012 | ETA 12.4h | speed 2.24 step/s (window 2.19) | GPU mem 25/182 MiB | util 22% | grad_norm 1.25e+00
Step    210 | batch_size= 8 | lr=6.51e-04 | loss=1.371715e+01 | e_loss=3.044934e+02 | f_loss=1.349578e+00 | pref_e=0.022 pref_f=997.912 | ETA 12.4h | speed 2.24 step/s (window 2.23) | GPU mem 24/182 MiB | util 23% | grad_norm 1.25e+00
Step    220 | batch_size= 8 | lr=6.38e-04 | loss=7.875825e+00 | e_loss=1.033074e+02 | f_loss=1.075841e+00 | pref_e=0.022 pref_f=997.812 | ETA 12.4h | speed 2.24 step/s (window 2.18) | GPU mem 24/182 MiB | util 22% | grad_norm 1.24e+00
Step    230 | batch_size= 8 | lr=6.25e-04 | loss=8.349016e+00 | e_loss=8.904823e+01 | f_loss=1.225603e+00 | pref_e=0.022 pref_f=997.712 | ETA 12.4h | speed 2.24 step/s (window 2.25) | GPU mem 24/182 MiB | util 23% | grad_norm 1.24e+00
Step    240 | batch_size= 8 | lr=6.12e-04 | loss=1.198237e+01 | e_loss=2.921883e+02 | f_loss=1.052977e+00 | pref_e=0.022 pref_f=997.612 | ETA 12.4h | speed 2.24 step/s (window 2.28) | GPU mem 25/182 MiB | util 23% | grad_norm 1.24e+00
Step    250 | batch_size= 8 | lr=6.00e-04 | loss=1.685345e+01 | e_loss=2.483367e+02 | f_loss=2.172543e+00 | pref_e=0.022 pref_f=997.512 | ETA 12.4h | speed 2.24 step/s (window 2.30) | GPU mem 25/182 MiB | util 24% | grad_norm 1.23e+00
Step    260 | batch_size= 8 | lr=5.88e-04 | loss=1.034331e+01 | e_loss=9.769624e+01 | f_loss=1.568031e+00 | pref_e=0.023 pref_f=997.413 | ETA 12.4h | speed 2.24 step/s (window 2.29) | GPU mem 24/182 MiB | util 23% | grad_norm 1.23e+00
Step    270 | batch_size= 8 | lr=5.76e-04 | loss=5.350638e+00 | e_loss=4.168140e+01 | f_loss=8.488249e-01 | pref_e=0.023 pref_f=997.313 | ETA 12.4h | speed 2.24 step/s (window 2.32) | GPU mem 25/182 MiB | util 24% | grad_norm 1.23e+00
Step    280 | batch_size= 8 | lr=5.64e-04 | loss=1.219071e+01 | e_loss=1.822086e+02 | f_loss=1.551336e+00 | pref_e=0.023 pref_f=997.213 | ETA 12.4h | speed 2.24 step/s (window 2.30) | GPU mem 24/182 MiB | util 24% | grad_norm 1.22e+00
Step    290 | batch_size= 8 | lr=5.53e-04 | loss=7.096394e+00 | e_loss=5.705509e+01 | f_loss=1.116029e+00 | pref_e=0.023 pref_f=997.113 | ETA 12.4h | speed 2.24 step/s (window 2.30) | GPU mem 25/182 MiB | util 24% | grad_norm 1.22e+00
Step    300 | batch_size= 8 | lr=5.42e-04 | loss=1.330975e+01 | e_loss=1.896717e+02 | f_loss=1.726685e+00 | pref_e=0.023 pref_f=997.013 | ETA 12.4h | speed 2.24 step/s (window 2.25) | GPU mem 25/182 MiB | util 23% | grad_norm 1.22e+00
Step    310 | batch_size= 8 | lr=5.31e-04 | loss=7.771711e+00 | e_loss=5.212943e+01 | f_loss=1.266097e+00 | pref_e=0.023 pref_f=996.913 | ETA 12.4h | speed 2.24 step/s (window 2.26) | GPU mem 25/182 MiB | util 23% | grad_norm 1.22e+00
Step    320 | batch_size= 8 | lr=5.20e-04 | loss=1.030544e+01 | e_loss=1.152986e+02 | f_loss=1.472448e+00 | pref_e=0.023 pref_f=996.813 | ETA 12.4h | speed 2.24 step/s (window 2.29) | GPU mem 25/182 MiB | util 23% | grad_norm 1.22e+00
Step    330 | batch_size= 8 | lr=5.09e-04 | loss=7.694554e+00 | e_loss=3.844713e+01 | f_loss=1.310473e+00 | pref_e=0.023 pref_f=996.713 | ETA 12.3h | speed 2.24 step/s (window 2.27) | GPU mem 25/182 MiB | util 23% | grad_norm 1.22e+00
Step    340 | batch_size= 8 | lr=4.99e-04 | loss=1.031525e+01 | e_loss=1.297403e+02 | f_loss=1.405485e+00 | pref_e=0.023 pref_f=996.613 | ETA 12.3h | speed 2.24 step/s (window 2.29) | GPU mem 25/182 MiB | util 23% | grad_norm 1.21e+00
Step    350 | batch_size= 8 | lr=4.89e-04 | loss=1.353715e+01 | e_loss=1.585794e+02 | f_loss=1.893705e+00 | pref_e=0.023 pref_f=996.513 | ETA 12.3h | speed 2.24 step/s (window 2.31) | GPU mem 25/182 MiB | util 24% | grad_norm 1.21e+00
