nohup: 忽略输入
Starting optimized DeepMD training v3...
================================================================================
CUDA OPTIMIZATION CONFIGURATION
================================================================================
CUDA Available: True
PyTorch Version: 2.4.1
CUDA Version: 11.8
cuDNN Version: 91001
Number of GPUs: 1
cuDNN benchmark: ENABLED (faster conv/attn kernels)
TF32 tensor operations: ENABLED (safe for training)

GPU 0: NVIDIA L20-8Q
  Compute Capability: 8.9
  Total Memory: 8.36 GB

================================================================================
TRAINING CONFIGURATION (V3)
================================================================================
Training data: ['collect/O64H128']
Batch size: 4
Num workers: 4
Grad accumulation steps: 1
Total steps: 100000
pin_memory: True, persistent_workers: True, non_blocking: True
Loaded 1823 frames, 192 atoms per frame
Atom types distribution: [ 64 128]
Dataset: 1823 frames, 192 atoms per frame
DataLoader: 456 batches per epoch

Creating model...
Model parameters: 514,661
Device: cuda

================================================================================
Training for 100000 steps...
================================================================================

[Epoch 1]
Step  13100 (update= 13100) | lr=3.510e-08 | loss=343.4969 | e_rmse=7.2135 f_rmse=0.6216 f_ema=0.8816 | 2.46 step/s | ETA: 9.8h
Step  13200 (update= 13200) | lr=3.510e-08 | loss=506.2581 | e_rmse=7.2107 f_rmse=0.7578 f_ema=0.8984 | 2.46 step/s | ETA: 9.8h
Step  13300 (update= 13300) | lr=3.510e-08 | loss=818.8654 | e_rmse=7.1987 f_rmse=0.9671 f_ema=0.8827 | 2.46 step/s | ETA: 9.8h
Step  13400 (update= 13400) | lr=3.510e-08 | loss=407.2231 | e_rmse=7.2357 f_rmse=0.6790 f_ema=0.8876 | 2.46 step/s | ETA: 9.8h
Step  13500 (update= 13500) | lr=3.510e-08 | loss=762.3318 | e_rmse=7.2098 f_rmse=0.9338 f_ema=0.8993 | 2.46 step/s | ETA: 9.8h
Step  13600 (update= 13600) | lr=3.510e-08 | loss=368.5154 | e_rmse=7.2058 f_rmse=0.6459 f_ema=0.9123 | 2.46 step/s | ETA: 9.7h
Step  13700 (update= 13700) | lr=3.510e-08 | loss=404.0001 | e_rmse=7.2375 f_rmse=0.6773 f_ema=0.8930 | 2.46 step/s | ETA: 9.7h
Step  13800 (update= 13800) | lr=3.510e-08 | loss=418.0245 | e_rmse=7.1954 f_rmse=0.6896 f_ema=0.8961 | 2.46 step/s | ETA: 9.7h
Step  13900 (update= 13900) | lr=3.510e-08 | loss=1963.7472 | e_rmse=7.1780 f_rmse=1.5070 f_ema=0.8968 | 2.46 step/s | ETA: 9.7h
Step  14000 (update= 14000) | lr=3.510e-08 | loss=436.1872 | e_rmse=7.2124 f_rmse=0.7054 f_ema=0.8742 | 2.46 step/s | ETA: 9.7h
Step  14100 (update= 14100) | lr=3.510e-08 | loss=568.1642 | e_rmse=7.2434 f_rmse=0.8073 f_ema=0.8668 | 2.46 step/s | ETA: 9.7h
Step  14200 (update= 14200) | lr=3.510e-08 | loss=603.3408 | e_rmse=7.2188 f_rmse=0.8327 f_ema=0.9032 | 2.46 step/s | ETA: 9.7h
Step  14300 (update= 14300) | lr=3.510e-08 | loss=605.2745 | e_rmse=7.2246 f_rmse=0.8345 f_ema=0.8903 | 2.46 step/s | ETA: 9.7h
Step  14400 (update= 14400) | lr=3.510e-08 | loss=360.1621 | e_rmse=7.2163 f_rmse=0.6410 f_ema=0.9007 | 2.46 step/s | ETA: 9.7h
Step  14500 (update= 14500) | lr=3.510e-08 | loss=452.1095 | e_rmse=7.2064 f_rmse=0.7203 f_ema=0.8813 | 2.46 step/s | ETA: 9.6h

[Epoch 9]
Step  14600 (update= 14600) | lr=3.510e-08 | loss=397.6347 | e_rmse=7.2051 f_rmse=0.6750 f_ema=0.8621 | 2.46 step/s | ETA: 9.6h
Step  14700 (update= 14700) | lr=3.510e-08 | loss=440.4409 | e_rmse=7.2039 f_rmse=0.7115 f_ema=0.8872 | 2.46 step/s | ETA: 9.6h
Step  14800 (update= 14800) | lr=3.510e-08 | loss=1017.4357 | e_rmse=7.1965 f_rmse=1.0881 f_ema=0.8990 | 2.46 step/s | ETA: 9.6h
Step  14900 (update= 14900) | lr=3.510e-08 | loss=383.3842 | e_rmse=7.2130 f_rmse=0.6635 f_ema=0.8978 | 2.46 step/s | ETA: 9.6h
Step  15000 (update= 15000) | lr=3.510e-08 | loss=415.8809 | e_rmse=7.2027 f_rmse=0.6921 f_ema=0.9000 | 2.46 step/s | ETA: 9.6h
Step  15100 (update= 15100) | lr=3.510e-08 | loss=344.9107 | e_rmse=7.2100 f_rmse=0.6292 f_ema=0.8665 | 2.46 step/s | ETA: 9.6h
Step  15200 (update= 15200) | lr=3.510e-08 | loss=841.5471 | e_rmse=7.1916 f_rmse=0.9909 f_ema=0.8895 | 2.46 step/s | ETA: 9.6h
Step  15300 (update= 15300) | lr=3.510e-08 | loss=851.3799 | e_rmse=7.1964 f_rmse=0.9973 f_ema=0.8742 | 2.46 step/s | ETA: 9.6h
Step  15400 (update= 15400) | lr=3.510e-08 | loss=551.6962 | e_rmse=7.1941 f_rmse=0.8010 f_ema=0.8897 | 2.46 step/s | ETA: 9.5h
Step  15500 (update= 15500) | lr=3.510e-08 | loss=413.1632 | e_rmse=7.2042 f_rmse=0.6916 f_ema=0.8652 | 2.46 step/s | ETA: 9.5h
Step  15600 (update= 15600) | lr=3.510e-08 | loss=291.5708 | e_rmse=7.2135 f_rmse=0.5786 f_ema=0.8718 | 2.46 step/s | ETA: 9.5h
Step  15700 (update= 15700) | lr=3.510e-08 | loss=553.8417 | e_rmse=7.1982 f_rmse=0.8039 f_ema=0.8851 | 2.46 step/s | ETA: 9.5h
Step  15800 (update= 15800) | lr=3.510e-08 | loss=586.9686 | e_rmse=7.2174 f_rmse=0.8284 f_ema=0.8893 | 2.46 step/s | ETA: 9.5h
Step  15900 (update= 15900) | lr=3.510e-08 | loss=1686.7877 | e_rmse=7.1820 f_rmse=1.4123 f_ema=0.8998 | 2.46 step/s | ETA: 9.5h
Step  16000 (update= 16000) | lr=3.510e-08 | loss=1088.6372 | e_rmse=7.1956 f_rmse=1.1335 f_ema=0.8979 | 2.46 step/s | ETA: 9.5h
Step  16100 (update= 16100) | lr=3.510e-08 | loss=391.5343 | e_rmse=7.2153 f_rmse=0.6749 f_ema=0.8888 | 2.46 step/s | ETA: 9.5h
Step  16200 (update= 16200) | lr=3.510e-08 | loss=325.9249 | e_rmse=7.2261 f_rmse=0.6146 f_ema=0.8660 | 2.46 step/s | ETA: 9.5h
Step  16300 (update= 16300) | lr=3.510e-08 | loss=386.8984 | e_rmse=7.2217 f_rmse=0.6715 f_ema=0.8739 | 2.46 step/s | ETA: 9.4h
Step  16400 (update= 16400) | lr=3.510e-08 | loss=1113.3699 | e_rmse=7.1751 f_rmse=1.1491 f_ema=0.8787 | 2.46 step/s | ETA: 9.4h

[Epoch 10]
Step  16500 (update= 16500) | lr=3.510e-08 | loss=1082.3640 | e_rmse=7.1963 f_rmse=1.1335 f_ema=0.8789 | 2.46 step/s | ETA: 9.4h
Step  16600 (update= 16600) | lr=3.510e-08 | loss=1010.7936 | e_rmse=7.1952 f_rmse=1.0956 f_ema=0.8975 | 2.46 step/s | ETA: 9.4h
Step  16700 (update= 16700) | lr=3.510e-08 | loss=675.4391 | e_rmse=7.2093 f_rmse=0.8940 f_ema=0.8885 | 2.46 step/s | ETA: 9.4h
Step  16800 (update= 16800) | lr=3.510e-08 | loss=699.6738 | e_rmse=7.2111 f_rmse=0.9106 f_ema=0.9074 | 2.46 step/s | ETA: 9.4h
Step  16900 (update= 16900) | lr=3.510e-08 | loss=445.6317 | e_rmse=7.2159 f_rmse=0.7242 f_ema=0.8818 | 2.46 step/s | ETA: 9.4h
Step  17000 (update= 17000) | lr=3.510e-08 | loss=328.1909 | e_rmse=7.2137 f_rmse=0.6194 f_ema=0.8550 | 2.46 step/s | ETA: 9.4h
Step  17100 (update= 17100) | lr=3.510e-08 | loss=723.4868 | e_rmse=7.1986 f_rmse=0.9278 f_ema=0.8631 | 2.46 step/s | ETA: 9.4h
Step  17200 (update= 17200) | lr=3.510e-08 | loss=659.7963 | e_rmse=7.2008 f_rmse=0.8859 f_ema=0.8676 | 2.46 step/s | ETA: 9.3h
Step  17300 (update= 17300) | lr=3.510e-08 | loss=441.5175 | e_rmse=7.2155 f_rmse=0.7224 f_ema=0.8819 | 2.46 step/s | ETA: 9.3h
Step  17400 (update= 17400) | lr=3.510e-08 | loss=387.1966 | e_rmse=7.2003 f_rmse=0.6758 f_ema=0.8976 | 2.46 step/s | ETA: 9.3h
Step  17500 (update= 17500) | lr=3.510e-08 | loss=828.3478 | e_rmse=7.2276 f_rmse=0.9959 f_ema=0.8877 | 2.46 step/s | ETA: 9.3h
Step  17600 (update= 17600) | lr=3.510e-08 | loss=807.2206 | e_rmse=7.2150 f_rmse=0.9835 f_ema=0.8937 | 2.46 step/s | ETA: 9.3h
Step  17700 (update= 17700) | lr=3.510e-08 | loss=429.4151 | e_rmse=7.2203 f_rmse=0.7137 f_ema=0.8913 | 2.46 step/s | ETA: 9.3h
Step  17800 (update= 17800) | lr=3.510e-08 | loss=523.5386 | e_rmse=7.2285 f_rmse=0.7902 f_ema=0.9186 | 2.46 step/s | ETA: 9.3h
Step  17900 (update= 17900) | lr=3.510e-08 | loss=375.9635 | e_rmse=7.2070 f_rmse=0.6674 f_ema=0.9179 | 2.46 step/s | ETA: 9.3h
Step  18000 (update= 18000) | lr=3.510e-08 | loss=429.6073 | e_rmse=7.2081 f_rmse=0.7151 f_ema=0.8865 | 2.46 step/s | ETA: 9.3h
Step  18100 (update= 18100) | lr=3.510e-08 | loss=1851.9287 | e_rmse=7.1825 f_rmse=1.4994 f_ema=0.8731 | 2.46 step/s | ETA: 9.2h
Step  18200 (update= 18200) | lr=3.510e-08 | loss=433.9356 | e_rmse=7.2266 f_rmse=0.7195 f_ema=0.8959 | 2.46 step/s | ETA: 9.2h

[Epoch 11]
Step  18300 (update= 18300) | lr=3.510e-08 | loss=1507.2725 | e_rmse=7.1885 f_rmse=1.3535 f_ema=0.8947 | 2.46 step/s | ETA: 9.2h
Step  18400 (update= 18400) | lr=3.510e-08 | loss=486.2795 | e_rmse=7.2397 f_rmse=0.7635 f_ema=0.8754 | 2.46 step/s | ETA: 9.2h
Step  18500 (update= 18500) | lr=3.510e-08 | loss=394.5199 | e_rmse=7.2197 f_rmse=0.6864 f_ema=0.8769 | 2.46 step/s | ETA: 9.2h
Step  18600 (update= 18600) | lr=3.510e-08 | loss=349.0548 | e_rmse=7.1997 f_rmse=0.6449 f_ema=0.8572 | 2.46 step/s | ETA: 9.2h
Step  18700 (update= 18700) | lr=3.510e-08 | loss=589.3054 | e_rmse=7.2198 f_rmse=0.8436 f_ema=0.8914 | 2.46 step/s | ETA: 9.2h
Step  18800 (update= 18800) | lr=3.510e-08 | loss=347.0585 | e_rmse=7.2177 f_rmse=0.6436 f_ema=0.8917 | 2.46 step/s | ETA: 9.2h
Step  18900 (update= 18900) | lr=3.510e-08 | loss=1899.6624 | e_rmse=7.1621 f_rmse=1.5261 f_ema=0.9300 | 2.46 step/s | ETA: 9.2h
Step  19000 (update= 19000) | lr=3.510e-08 | loss=341.0877 | e_rmse=7.2289 f_rmse=0.6385 f_ema=0.8910 | 2.46 step/s | ETA: 9.1h
Step  19100 (update= 19100) | lr=3.510e-08 | loss=462.0819 | e_rmse=7.2104 f_rmse=0.7468 f_ema=0.9109 | 2.46 step/s | ETA: 9.1h
Step  19200 (update= 19200) | lr=3.510e-08 | loss=386.9835 | e_rmse=7.2026 f_rmse=0.6822 f_ema=0.8911 | 2.46 step/s | ETA: 9.1h
Step  19300 (update= 19300) | lr=3.510e-08 | loss=872.8190 | e_rmse=7.1937 f_rmse=1.0334 f_ema=0.8761 | 2.46 step/s | ETA: 9.1h
Step  19400 (update= 19400) | lr=3.510e-08 | loss=482.0270 | e_rmse=7.2101 f_rmse=0.7644 f_ema=0.8837 | 2.46 step/s | ETA: 9.1h
Step  19500 (update= 19500) | lr=3.510e-08 | loss=1008.2426 | e_rmse=7.1779 f_rmse=1.1130 f_ema=0.9065 | 2.46 step/s | ETA: 9.1h
Step  19600 (update= 19600) | lr=3.510e-08 | loss=874.5810 | e_rmse=7.1888 f_rmse=1.0363 f_ema=0.9030 | 2.46 step/s | ETA: 9.1h
Step  19700 (update= 19700) | lr=3.510e-08 | loss=1775.2437 | e_rmse=7.1722 f_rmse=1.4821 f_ema=0.9034 | 2.46 step/s | ETA: 9.1h
Step  19800 (update= 19800) | lr=3.510e-08 | loss=465.1827 | e_rmse=7.2051 f_rmse=0.7524 f_ema=0.8915 | 2.46 step/s | ETA: 9.1h
Step  19900 (update= 19900) | lr=3.510e-08 | loss=809.2062 | e_rmse=7.1845 f_rmse=0.9981 f_ema=0.8991 | 2.46 step/s | ETA: 9.0h
Step  20000 (update= 20000) | lr=3.510e-08 | loss=555.3386 | e_rmse=7.2286 f_rmse=0.8246 f_ema=0.8732 | 2.46 step/s | ETA: 9.0h
  Checkpoint saved: checkpoints_optimized_v3_human/model_step20000.pt

[Epoch 12]
Step  20100 (update= 20100) | lr=3.510e-08 | loss=346.5320 | e_rmse=7.2191 f_rmse=0.6476 f_ema=0.8763 | 2.46 step/s | ETA: 9.0h
Step  20200 (update= 20200) | lr=3.510e-08 | loss=317.6116 | e_rmse=7.2137 f_rmse=0.6194 f_ema=0.8857 | 2.46 step/s | ETA: 9.0h
Step  20300 (update= 20300) | lr=3.510e-08 | loss=385.2331 | e_rmse=7.2098 f_rmse=0.6848 f_ema=0.8624 | 2.46 step/s | ETA: 9.0h
Step  20400 (update= 20400) | lr=3.510e-08 | loss=1165.1630 | e_rmse=7.1797 f_rmse=1.2038 f_ema=0.8756 | 2.46 step/s | ETA: 9.0h
Step  20500 (update= 20500) | lr=3.510e-08 | loss=470.9694 | e_rmse=7.2166 f_rmse=0.7601 f_ema=0.8706 | 2.46 step/s | ETA: 9.0h
Step  20600 (update= 20600) | lr=3.510e-08 | loss=769.4681 | e_rmse=7.1976 f_rmse=0.9769 f_ema=0.8843 | 2.46 step/s | ETA: 9.0h
Step  20700 (update= 20700) | lr=3.510e-08 | loss=1793.8077 | e_rmse=7.1805 f_rmse=1.4990 f_ema=0.8708 | 2.46 step/s | ETA: 9.0h
Step  20800 (update= 20800) | lr=3.510e-08 | loss=1792.4961 | e_rmse=7.1807 f_rmse=1.4994 f_ema=0.8589 | 2.46 step/s | ETA: 8.9h
Step  20900 (update= 20900) | lr=3.510e-08 | loss=859.4230 | e_rmse=7.1908 f_rmse=1.0351 f_ema=0.8865 | 2.46 step/s | ETA: 8.9h
Step  21000 (update= 21000) | lr=3.510e-08 | loss=1379.6390 | e_rmse=7.1885 f_rmse=1.3157 f_ema=0.8773 | 2.46 step/s | ETA: 8.9h
Step  21100 (update= 21100) | lr=3.510e-08 | loss=679.5300 | e_rmse=7.2126 f_rmse=0.9198 f_ema=0.9077 | 2.46 step/s | ETA: 8.9h
Step  21200 (update= 21200) | lr=3.510e-08 | loss=1528.9508 | e_rmse=7.1667 f_rmse=1.3874 f_ema=0.8987 | 2.46 step/s | ETA: 8.9h
Step  21300 (update= 21300) | lr=3.510e-08 | loss=468.8234 | e_rmse=7.1798 f_rmse=0.7620 f_ema=0.9167 | 2.46 step/s | ETA: 8.9h
Step  21400 (update= 21400) | lr=3.510e-08 | loss=304.8004 | e_rmse=7.2154 f_rmse=0.6103 f_ema=0.8967 | 2.46 step/s | ETA: 8.9h
Step  21500 (update= 21500) | lr=3.510e-08 | loss=476.8609 | e_rmse=7.2040 f_rmse=0.7694 f_ema=0.9028 | 2.46 step/s | ETA: 8.9h
Step  21600 (update= 21600) | lr=3.510e-08 | loss=290.5424 | e_rmse=7.2198 f_rmse=0.5959 f_ema=0.9035 | 2.46 step/s | ETA: 8.9h
Step  21700 (update= 21700) | lr=3.510e-08 | loss=1866.1980 | e_rmse=7.1555 f_rmse=1.5387 f_ema=0.8948 | 2.46 step/s | ETA: 8.8h
Step  21800 (update= 21800) | lr=3.510e-08 | loss=564.8366 | e_rmse=7.1972 f_rmse=0.8406 f_ema=0.8798 | 2.46 step/s | ETA: 8.8h

[Epoch 13]
Step  21900 (update= 21900) | lr=3.510e-08 | loss=1856.5750 | e_rmse=7.1536 f_rmse=1.5366 f_ema=0.8851 | 2.46 step/s | ETA: 8.8h
Step  22000 (update= 22000) | lr=3.510e-08 | loss=312.9417 | e_rmse=7.2038 f_rmse=0.6208 f_ema=0.9137 | 2.46 step/s | ETA: 8.8h
Step  22100 (update= 22100) | lr=3.510e-08 | loss=542.5555 | e_rmse=7.2002 f_rmse=0.8249 f_ema=0.9065 | 2.46 step/s | ETA: 8.8h
Step  22200 (update= 22200) | lr=3.510e-08 | loss=416.1495 | e_rmse=7.1882 f_rmse=0.7204 f_ema=0.9057 | 2.46 step/s | ETA: 8.8h
Step  22300 (update= 22300) | lr=3.510e-08 | loss=830.3663 | e_rmse=7.1900 f_rmse=1.0259 f_ema=0.8593 | 2.46 step/s | ETA: 8.8h
Step  22400 (update= 22400) | lr=3.510e-08 | loss=1501.8273 | e_rmse=7.1902 f_rmse=1.3852 f_ema=0.8942 | 2.46 step/s | ETA: 8.8h
Step  22500 (update= 22500) | lr=3.510e-08 | loss=577.0620 | e_rmse=7.2064 f_rmse=0.8534 f_ema=0.8573 | 2.46 step/s | ETA: 8.8h
Step  22600 (update= 22600) | lr=3.510e-08 | loss=1133.4545 | e_rmse=7.1774 f_rmse=1.2033 f_ema=0.8877 | 2.46 step/s | ETA: 8.7h
Step  22700 (update= 22700) | lr=3.510e-08 | loss=368.7650 | e_rmse=7.1955 f_rmse=0.6787 f_ema=0.8817 | 2.46 step/s | ETA: 8.7h
Step  22800 (update= 22800) | lr=3.510e-08 | loss=1548.7157 | e_rmse=7.1752 f_rmse=1.4104 f_ema=0.8877 | 2.46 step/s | ETA: 8.7h
Step  22900 (update= 22900) | lr=3.510e-08 | loss=376.7524 | e_rmse=7.2013 f_rmse=0.6871 f_ema=0.8908 | 2.46 step/s | ETA: 8.7h
Step  23000 (update= 23000) | lr=3.510e-08 | loss=1752.7552 | e_rmse=7.1697 f_rmse=1.5031 f_ema=0.8993 | 2.46 step/s | ETA: 8.7h
Step  23100 (update= 23100) | lr=3.510e-08 | loss=370.0381 | e_rmse=7.2116 f_rmse=0.6815 f_ema=0.8651 | 2.46 step/s | ETA: 8.7h
Step  23200 (update= 23200) | lr=3.510e-08 | loss=1046.2382 | e_rmse=7.1650 f_rmse=1.1599 f_ema=0.8823 | 2.46 step/s | ETA: 8.7h
Step  23300 (update= 23300) | lr=3.510e-08 | loss=347.1515 | e_rmse=7.2142 f_rmse=0.6600 f_ema=0.8772 | 2.46 step/s | ETA: 8.7h
Step  23400 (update= 23400) | lr=3.510e-08 | loss=629.9397 | e_rmse=7.1806 f_rmse=0.8974 f_ema=0.9139 | 2.46 step/s | ETA: 8.6h
Step  23500 (update= 23500) | lr=3.510e-08 | loss=678.3561 | e_rmse=7.2290 f_rmse=0.9324 f_ema=0.9008 | 2.46 step/s | ETA: 8.6h
Step  23600 (update= 23600) | lr=3.510e-08 | loss=361.9579 | e_rmse=7.2051 f_rmse=0.6757 f_ema=0.8735 | 2.46 step/s | ETA: 8.6h

[Epoch 14]
Step  23700 (update= 23700) | lr=3.510e-08 | loss=1786.0917 | e_rmse=7.1574 f_rmse=1.5242 f_ema=0.9224 | 2.46 step/s | ETA: 8.6h
Step  23800 (update= 23800) | lr=3.510e-08 | loss=349.5497 | e_rmse=7.2066 f_rmse=0.6643 f_ema=0.8860 | 2.46 step/s | ETA: 8.6h
Step  23900 (update= 23900) | lr=3.510e-08 | loss=484.1215 | e_rmse=7.2443 f_rmse=0.7864 f_ema=0.8956 | 2.46 step/s | ETA: 8.6h
Step  24000 (update= 24000) | lr=3.510e-08 | loss=305.2692 | e_rmse=7.1929 f_rmse=0.6198 f_ema=0.8721 | 2.46 step/s | ETA: 8.6h
Step  24100 (update= 24100) | lr=3.510e-08 | loss=425.9469 | e_rmse=7.1939 f_rmse=0.7373 f_ema=0.8852 | 2.46 step/s | ETA: 8.6h
Step  24200 (update= 24200) | lr=3.510e-08 | loss=338.4595 | e_rmse=7.1963 f_rmse=0.6548 f_ema=0.8721 | 2.46 step/s | ETA: 8.6h
Step  24300 (update= 24300) | lr=3.510e-08 | loss=1516.2595 | e_rmse=7.1684 f_rmse=1.4088 f_ema=0.8932 | 2.46 step/s | ETA: 8.5h
Step  24400 (update= 24400) | lr=3.510e-08 | loss=337.7857 | e_rmse=7.1944 f_rmse=0.6549 f_ema=0.8862 | 2.46 step/s | ETA: 8.5h
Step  24500 (update= 24500) | lr=3.510e-08 | loss=366.4793 | e_rmse=7.2000 f_rmse=0.6837 f_ema=0.9292 | 2.46 step/s | ETA: 8.5h
Step  24600 (update= 24600) | lr=3.510e-08 | loss=743.7711 | e_rmse=7.1813 f_rmse=0.9840 f_ema=0.9073 | 2.46 step/s | ETA: 8.5h
Step  24700 (update= 24700) | lr=3.510e-08 | loss=458.3029 | e_rmse=7.1873 f_rmse=0.7684 f_ema=0.8755 | 2.46 step/s | ETA: 8.5h
Step  24800 (update= 24800) | lr=3.510e-08 | loss=718.5991 | e_rmse=7.1875 f_rmse=0.9681 f_ema=0.8685 | 2.46 step/s | ETA: 8.5h
Step  24900 (update= 24900) | lr=3.510e-08 | loss=337.1087 | e_rmse=7.1975 f_rmse=0.6561 f_ema=0.8925 | 2.46 step/s | ETA: 8.5h
Step  25000 (update= 25000) | lr=3.510e-08 | loss=340.4152 | e_rmse=7.2159 f_rmse=0.6598 f_ema=0.8936 | 2.46 step/s | ETA: 8.5h
Step  25100 (update= 25100) | lr=3.510e-08 | loss=770.0010 | e_rmse=7.1991 f_rmse=1.0046 f_ema=0.8829 | 2.46 step/s | ETA: 8.5h
Step  25200 (update= 25200) | lr=3.510e-08 | loss=477.7397 | e_rmse=7.1875 f_rmse=0.7874 f_ema=0.8774 | 2.46 step/s | ETA: 8.4h
Step  25300 (update= 25300) | lr=3.510e-08 | loss=970.9705 | e_rmse=7.1860 f_rmse=1.1318 f_ema=0.8870 | 2.46 step/s | ETA: 8.4h
Step  25400 (update= 25400) | lr=3.510e-08 | loss=343.5691 | e_rmse=7.1778 f_rmse=0.6647 f_ema=0.9033 | 2.46 step/s | ETA: 8.4h
Step  25500 (update= 25500) | lr=3.510e-08 | loss=375.3857 | e_rmse=7.1907 f_rmse=0.6964 f_ema=0.8781 | 2.46 step/s | ETA: 8.4h

[Epoch 15]
Step  25600 (update= 25600) | lr=3.510e-08 | loss=341.1017 | e_rmse=7.1896 f_rmse=0.6629 f_ema=0.8667 | 2.46 step/s | ETA: 8.4h
Step  25700 (update= 25700) | lr=3.510e-08 | loss=629.3303 | e_rmse=7.1980 f_rmse=0.9098 f_ema=0.9063 | 2.46 step/s | ETA: 8.4h
Step  25800 (update= 25800) | lr=3.510e-08 | loss=352.5405 | e_rmse=7.2113 f_rmse=0.6752 f_ema=0.8744 | 2.46 step/s | ETA: 8.4h
Step  25900 (update= 25900) | lr=3.510e-08 | loss=407.2297 | e_rmse=7.2142 f_rmse=0.7281 f_ema=0.8974 | 2.46 step/s | ETA: 8.4h
Step  26000 (update= 26000) | lr=3.510e-08 | loss=268.7839 | e_rmse=7.2068 f_rmse=0.5864 f_ema=0.9078 | 2.46 step/s | ETA: 8.4h
Step  26100 (update= 26100) | lr=3.510e-08 | loss=356.4756 | e_rmse=7.2109 f_rmse=0.6803 f_ema=0.8827 | 2.46 step/s | ETA: 8.3h
Step  26200 (update= 26200) | lr=3.510e-08 | loss=343.5035 | e_rmse=7.1968 f_rmse=0.6677 f_ema=0.8952 | 2.46 step/s | ETA: 8.3h
Step  26300 (update= 26300) | lr=3.510e-08 | loss=453.9167 | e_rmse=7.2149 f_rmse=0.7721 f_ema=0.9048 | 2.46 step/s | ETA: 8.3h
Step  26400 (update= 26400) | lr=3.510e-08 | loss=957.4002 | e_rmse=7.1873 f_rmse=1.1317 f_ema=0.8867 | 2.46 step/s | ETA: 8.3h
Step  26500 (update= 26500) | lr=3.510e-08 | loss=1628.1788 | e_rmse=7.1667 f_rmse=1.4815 f_ema=0.8947 | 2.46 step/s | ETA: 8.3h
Step  26600 (update= 26600) | lr=3.510e-08 | loss=549.6279 | e_rmse=7.1895 f_rmse=0.8537 f_ema=0.8833 | 2.46 step/s | ETA: 8.3h
Step  26700 (update= 26700) | lr=3.510e-08 | loss=411.7866 | e_rmse=7.1794 f_rmse=0.7361 f_ema=0.8731 | 2.46 step/s | ETA: 8.3h
Step  26800 (update= 26800) | lr=3.510e-08 | loss=1657.0042 | e_rmse=7.1746 f_rmse=1.4977 f_ema=0.9232 | 2.46 step/s | ETA: 8.3h
Step  26900 (update= 26900) | lr=3.510e-08 | loss=367.7676 | e_rmse=7.2074 f_rmse=0.6948 f_ema=0.8802 | 2.46 step/s | ETA: 8.3h
Step  27000 (update= 27000) | lr=3.510e-08 | loss=338.5189 | e_rmse=7.2213 f_rmse=0.6658 f_ema=0.8666 | 2.46 step/s | ETA: 8.2h
Step  27100 (update= 27100) | lr=3.510e-08 | loss=491.0256 | e_rmse=7.1800 f_rmse=0.8082 f_ema=0.8945 | 2.46 step/s | ETA: 8.2h
Step  27200 (update= 27200) | lr=3.510e-08 | loss=662.2889 | e_rmse=7.1869 f_rmse=0.9429 f_ema=0.8644 | 2.46 step/s | ETA: 8.2h
Step  27300 (update= 27300) | lr=3.510e-08 | loss=360.8972 | e_rmse=7.1970 f_rmse=0.6897 f_ema=0.8840 | 2.46 step/s | ETA: 8.2h

[Epoch 16]
Step  27400 (update= 27400) | lr=3.510e-08 | loss=617.4592 | e_rmse=7.1782 f_rmse=0.9109 f_ema=0.8504 | 2.46 step/s | ETA: 8.2h
Step  27500 (update= 27500) | lr=3.510e-08 | loss=629.6002 | e_rmse=7.1925 f_rmse=0.9206 f_ema=0.8821 | 2.46 step/s | ETA: 8.2h
Step  27600 (update= 27600) | lr=3.510e-08 | loss=284.1544 | e_rmse=7.2007 f_rmse=0.6095 f_ema=0.8492 | 2.46 step/s | ETA: 8.2h
Step  27700 (update= 27700) | lr=3.510e-08 | loss=1449.0651 | e_rmse=7.1648 f_rmse=1.4081 f_ema=0.8761 | 2.46 step/s | ETA: 8.2h
Step  27800 (update= 27800) | lr=3.510e-08 | loss=451.5645 | e_rmse=7.2123 f_rmse=0.7773 f_ema=0.9075 | 2.46 step/s | ETA: 8.2h
Step  27900 (update= 27900) | lr=3.510e-08 | loss=1457.9171 | e_rmse=7.1636 f_rmse=1.4144 f_ema=0.9182 | 2.46 step/s | ETA: 8.1h
Step  28000 (update= 28000) | lr=3.510e-08 | loss=358.7834 | e_rmse=7.2064 f_rmse=0.6906 f_ema=0.8852 | 2.46 step/s | ETA: 8.1h
Step  28100 (update= 28100) | lr=3.510e-08 | loss=760.4929 | e_rmse=7.1818 f_rmse=1.0179 f_ema=0.8662 | 2.46 step/s | ETA: 8.1h
Step  28200 (update= 28200) | lr=3.510e-08 | loss=333.4676 | e_rmse=7.1906 f_rmse=0.6655 f_ema=0.8967 | 2.46 step/s | ETA: 8.1h
Step  28300 (update= 28300) | lr=3.510e-08 | loss=337.9632 | e_rmse=7.2028 f_rmse=0.6706 f_ema=0.9063 | 2.46 step/s | ETA: 8.1h
Step  28400 (update= 28400) | lr=3.510e-08 | loss=298.1955 | e_rmse=7.1923 f_rmse=0.6283 f_ema=0.9006 | 2.46 step/s | ETA: 8.1h
Step  28500 (update= 28500) | lr=3.510e-08 | loss=413.0650 | e_rmse=7.2082 f_rmse=0.7455 f_ema=0.9104 | 2.46 step/s | ETA: 8.1h
