Step    374 | lr=9.175e-05 | loss=168.899 | e_loss=357.301 | f_loss=1.32362 | f_rmse=1.1505 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    375 | lr=9.173e-05 | loss=134.101 | e_loss=25.4592 | f_loss=1.31865 | f_rmse=1.1483 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    376 | lr=9.171e-05 | loss=149.966 | e_loss=193.27 | f_loss=1.30377 | f_rmse=1.1418 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    377 | lr=9.169e-05 | loss=185.361 | e_loss=620.391 | f_loss=1.21584 | f_rmse=1.1027 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    378 | lr=9.166e-05 | loss=353.417 | e_loss=2297.41 | f_loss=1.16211 | f_rmse=1.0780 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    379 | lr=9.164e-05 | loss=158.827 | e_loss=4.17023 | f_loss=1.58878 | f_rmse=1.2605 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    380 | lr=9.162e-05 | loss=571.369 | e_loss=4249.03 | f_loss=1.32336 | f_rmse=1.1504 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    381 | lr=9.160e-05 | loss=291.215 | e_loss=1846.92 | f_loss=1.00496 | f_rmse=1.0025 | pref_e=0.1034 pref_f=99.7 | diff=0.000e+00
Step    382 | lr=9.158e-05 | loss=406.159 | e_loss=2758.79 | f_loss=1.21165 | f_rmse=1.1007 | pref_e=0.1034 pref_f=99.69 | diff=0.000e+00
Step    383 | lr=9.156e-05 | loss=660.394 | e_loss=1723.44 | f_loss=4.83591 | f_rmse=2.1991 | pref_e=0.1034 pref_f=99.69 | diff=0.000e+00
Step    384 | lr=9.154e-05 | loss=264.168 | e_loss=1095.36 | f_loss=1.51311 | f_rmse=1.2301 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    385 | lr=9.152e-05 | loss=844.814 | e_loss=7053.31 | f_loss=1.15398 | f_rmse=1.0742 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    386 | lr=9.150e-05 | loss=775.17 | e_loss=1752.86 | f_loss=5.95634 | f_rmse=2.4406 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    387 | lr=9.147e-05 | loss=490.736 | e_loss=3418.46 | f_loss=1.37409 | f_rmse=1.1722 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    388 | lr=9.145e-05 | loss=883.655 | e_loss=6026.79 | f_loss=2.6074 | f_rmse=1.6147 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    389 | lr=9.143e-05 | loss=652.89 | e_loss=2543.44 | f_loss=3.90858 | f_rmse=1.9770 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    390 | lr=9.141e-05 | loss=373.142 | e_loss=1971.93 | f_loss=1.69557 | f_rmse=1.3021 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    391 | lr=9.139e-05 | loss=883.276 | e_loss=7256.25 | f_loss=1.3253 | f_rmse=1.1512 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    392 | lr=9.137e-05 | loss=684.044 | e_loss=1959.05 | f_loss=4.82741 | f_rmse=2.1971 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    393 | lr=9.135e-05 | loss=668.255 | e_loss=3927.69 | f_loss=2.62419 | f_rmse=1.6199 | pref_e=0.1035 pref_f=99.69 | diff=0.000e+00
Step    394 | lr=9.133e-05 | loss=160.072 | e_loss=2.23154 | f_loss=1.60346 | f_rmse=1.2663 | pref_e=0.1035 pref_f=99.68 | diff=0.000e+00
Step    395 | lr=9.131e-05 | loss=532.87 | e_loss=4003.45 | f_loss=1.18668 | f_rmse=1.0893 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    396 | lr=9.129e-05 | loss=930.514 | e_loss=7733.81 | f_loss=1.29981 | f_rmse=1.1401 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    397 | lr=9.126e-05 | loss=186.488 | e_loss=4.25164 | f_loss=1.8664 | f_rmse=1.3662 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    398 | lr=9.124e-05 | loss=689.693 | e_loss=5588.59 | f_loss=1.1117 | f_rmse=1.0544 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    399 | lr=9.122e-05 | loss=844.552 | e_loss=6306.79 | f_loss=1.91838 | f_rmse=1.3851 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    400 | lr=9.120e-05 | loss=266.203 | e_loss=475.921 | f_loss=2.17594 | f_rmse=1.4751 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    401 | lr=9.118e-05 | loss=206.568 | e_loss=567.753 | f_loss=1.48219 | f_rmse=1.2175 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    402 | lr=9.116e-05 | loss=229.42 | e_loss=444.352 | f_loss=1.83969 | f_rmse=1.3563 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    403 | lr=9.114e-05 | loss=154.948 | e_loss=22.7764 | f_loss=1.53081 | f_rmse=1.2373 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    404 | lr=9.112e-05 | loss=789.533 | e_loss=1365.75 | f_loss=6.50093 | f_rmse=2.5497 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    405 | lr=9.110e-05 | loss=192.373 | e_loss=410.129 | f_loss=1.50352 | f_rmse=1.2262 | pref_e=0.1036 pref_f=99.68 | diff=0.000e+00
Step    406 | lr=9.108e-05 | loss=127.154 | e_loss=3.42557 | f_loss=1.27212 | f_rmse=1.1279 | pref_e=0.1037 pref_f=99.68 | diff=0.000e+00
Step    407 | lr=9.105e-05 | loss=173.729 | e_loss=105.294 | f_loss=1.63346 | f_rmse=1.2781 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    408 | lr=9.103e-05 | loss=907.114 | e_loss=6815.05 | f_loss=2.0124 | f_rmse=1.4186 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    409 | lr=9.101e-05 | loss=140.964 | e_loss=0.0733397 | f_loss=1.41419 | f_rmse=1.1892 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    410 | lr=9.099e-05 | loss=243.042 | e_loss=1062.94 | f_loss=1.33263 | f_rmse=1.1544 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    411 | lr=9.097e-05 | loss=137.393 | e_loss=0.144265 | f_loss=1.37831 | f_rmse=1.1740 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    412 | lr=9.095e-05 | loss=136.22 | e_loss=55.1903 | f_loss=1.30928 | f_rmse=1.1442 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    413 | lr=9.093e-05 | loss=631.844 | e_loss=1034.47 | f_loss=5.26291 | f_rmse=2.2941 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    414 | lr=9.091e-05 | loss=294.465 | e_loss=1713.95 | f_loss=1.17072 | f_rmse=1.0820 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    415 | lr=9.089e-05 | loss=364.102 | e_loss=1786.44 | f_loss=1.79381 | f_rmse=1.3393 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    416 | lr=9.087e-05 | loss=465.76 | e_loss=3158.19 | f_loss=1.38577 | f_rmse=1.1772 | pref_e=0.1037 pref_f=99.67 | diff=0.000e+00
Step    417 | lr=9.084e-05 | loss=240.387 | e_loss=813.023 | f_loss=1.56555 | f_rmse=1.2512 | pref_e=0.1038 pref_f=99.67 | diff=0.000e+00
Step    418 | lr=9.082e-05 | loss=894.655 | e_loss=7527 | f_loss=1.1402 | f_rmse=1.0678 | pref_e=0.1038 pref_f=99.67 | diff=0.000e+00
Step    419 | lr=9.080e-05 | loss=457.905 | e_loss=2219.22 | f_loss=2.2838 | f_rmse=1.5112 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    420 | lr=9.078e-05 | loss=180.687 | e_loss=454.722 | f_loss=1.33946 | f_rmse=1.1574 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    421 | lr=9.076e-05 | loss=310.469 | e_loss=675.676 | f_loss=2.41154 | f_rmse=1.5529 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    422 | lr=9.074e-05 | loss=440.566 | e_loss=681.397 | f_loss=3.71091 | f_rmse=1.9264 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    423 | lr=9.072e-05 | loss=250.899 | e_loss=1029.23 | f_loss=1.44547 | f_rmse=1.2023 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    424 | lr=9.070e-05 | loss=713.987 | e_loss=2229.71 | f_loss=4.84149 | f_rmse=2.2003 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    425 | lr=9.068e-05 | loss=593.127 | e_loss=4908.59 | f_loss=0.837778 | f_rmse=0.9153 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    426 | lr=9.066e-05 | loss=218.543 | e_loss=697.951 | f_loss=1.46572 | f_rmse=1.2107 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    427 | lr=9.064e-05 | loss=239.965 | e_loss=214.409 | f_loss=2.18446 | f_rmse=1.4780 | pref_e=0.1038 pref_f=99.66 | diff=0.000e+00
Step    428 | lr=9.061e-05 | loss=146.126 | e_loss=355.149 | f_loss=1.09619 | f_rmse=1.0470 | pref_e=0.1039 pref_f=99.66 | diff=0.000e+00
Step    429 | lr=9.059e-05 | loss=382.625 | e_loss=288.99 | f_loss=3.53825 | f_rmse=1.8810 | pref_e=0.1039 pref_f=99.66 | diff=0.000e+00
Step    430 | lr=9.057e-05 | loss=632.141 | e_loss=920.769 | f_loss=5.38353 | f_rmse=2.3202 | pref_e=0.1039 pref_f=99.66 | diff=0.000e+00
Step    431 | lr=9.055e-05 | loss=309.08 | e_loss=1617.7 | f_loss=1.41523 | f_rmse=1.1896 | pref_e=0.1039 pref_f=99.66 | diff=0.000e+00
Step    432 | lr=9.053e-05 | loss=499.382 | e_loss=3646.63 | f_loss=1.20959 | f_rmse=1.0998 | pref_e=0.1039 pref_f=99.65 | diff=0.000e+00
Step    433 | lr=9.051e-05 | loss=250.421 | e_loss=66.5473 | f_loss=2.44354 | f_rmse=1.5632 | pref_e=0.1039 pref_f=99.65 | diff=0.000e+00
Step    434 | lr=9.049e-05 | loss=168.545 | e_loss=437.906 | f_loss=1.23473 | f_rmse=1.1112 | pref_e=0.1039 pref_f=99.65 | diff=0.000e+00
Step    435 | lr=9.047e-05 | loss=128.144 | e_loss=196.469 | f_loss=1.08104 | f_rmse=1.0397 | pref_e=0.1039 pref_f=99.65 | diff=0.000e+00
Step    436 | lr=9.045e-05 | loss=194.449 | e_loss=8.68098 | f_loss=1.94224 | f_rmse=1.3936 | pref_e=0.1039 pref_f=99.65 | diff=0.000e+00
Step    437 | lr=9.043e-05 | loss=439.217 | e_loss=2718.88 | f_loss=1.57185 | f_rmse=1.2537 | pref_e=0.1039 pref_f=99.65 | diff=0.000e+00
Step    438 | lr=9.041e-05 | loss=223.838 | e_loss=196.239 | f_loss=2.04156 | f_rmse=1.4288 | pref_e=0.1039 pref_f=99.65 | diff=0.000e+00
Step    439 | lr=9.039e-05 | loss=189.455 | e_loss=532.242 | f_loss=1.34601 | f_rmse=1.1602 | pref_e=0.104 pref_f=99.65 | diff=0.000e+00
Step    440 | lr=9.036e-05 | loss=278.402 | e_loss=1505.59 | f_loss=1.22311 | f_rmse=1.1059 | pref_e=0.104 pref_f=99.65 | diff=0.000e+00
Step    441 | lr=9.034e-05 | loss=630.154 | e_loss=348.969 | f_loss=5.95975 | f_rmse=2.4413 | pref_e=0.104 pref_f=99.65 | diff=0.000e+00
Step    442 | lr=9.032e-05 | loss=821.581 | e_loss=6271.95 | f_loss=1.70038 | f_rmse=1.3040 | pref_e=0.104 pref_f=99.65 | diff=0.000e+00
Step    443 | lr=9.030e-05 | loss=175.219 | e_loss=644.287 | f_loss=1.08606 | f_rmse=1.0421 | pref_e=0.104 pref_f=99.65 | diff=0.000e+00
Step    444 | lr=9.028e-05 | loss=1137.06 | e_loss=9695.94 | f_loss=1.29177 | f_rmse=1.1366 | pref_e=0.104 pref_f=99.64 | diff=0.000e+00
Step    445 | lr=9.026e-05 | loss=232.911 | e_loss=49.0487 | f_loss=2.28624 | f_rmse=1.5120 | pref_e=0.104 pref_f=99.64 | diff=0.000e+00
Step    446 | lr=9.024e-05 | loss=264.192 | e_loss=1357.63 | f_loss=1.23419 | f_rmse=1.1109 | pref_e=0.104 pref_f=99.64 | diff=0.000e+00
Step    447 | lr=9.022e-05 | loss=262.078 | e_loss=936.232 | f_loss=1.6528 | f_rmse=1.2856 | pref_e=0.104 pref_f=99.64 | diff=0.000e+00
Step    448 | lr=9.020e-05 | loss=347.132 | e_loss=2378.01 | f_loss=1.00102 | f_rmse=1.0005 | pref_e=0.104 pref_f=99.64 | diff=0.000e+00
Step    449 | lr=9.018e-05 | loss=150.346 | e_loss=495.082 | f_loss=0.991933 | f_rmse=0.9960 | pref_e=0.104 pref_f=99.64 | diff=0.000e+00
Step    450 | lr=9.016e-05 | loss=595.903 | e_loss=3287.93 | f_loss=2.54711 | f_rmse=1.5960 | pref_e=0.1041 pref_f=99.64 | diff=0.000e+00
Step    451 | lr=9.014e-05 | loss=189.753 | e_loss=502.16 | f_loss=1.37996 | f_rmse=1.1747 | pref_e=0.1041 pref_f=99.64 | diff=0.000e+00
Step    452 | lr=9.012e-05 | loss=123.725 | e_loss=57.4798 | f_loss=1.18171 | f_rmse=1.0871 | pref_e=0.1041 pref_f=99.64 | diff=0.000e+00
Step    453 | lr=9.009e-05 | loss=490.159 | e_loss=783.115 | f_loss=4.10141 | f_rmse=2.0252 | pref_e=0.1041 pref_f=99.64 | diff=0.000e+00
Step    454 | lr=9.007e-05 | loss=149.999 | e_loss=12.3412 | f_loss=1.49257 | f_rmse=1.2217 | pref_e=0.1041 pref_f=99.64 | diff=0.000e+00
Step    455 | lr=9.005e-05 | loss=232.999 | e_loss=1094.18 | f_loss=1.19535 | f_rmse=1.0933 | pref_e=0.1041 pref_f=99.64 | diff=0.000e+00
Step    456 | lr=9.003e-05 | loss=132.205 | e_loss=105.965 | f_loss=1.21617 | f_rmse=1.1028 | pref_e=0.1041 pref_f=99.64 | diff=0.000e+00
Step    457 | lr=9.001e-05 | loss=145.589 | e_loss=166.619 | f_loss=1.28713 | f_rmse=1.1345 | pref_e=0.1041 pref_f=99.63 | diff=0.000e+00
Step    458 | lr=8.999e-05 | loss=163.846 | e_loss=293.858 | f_loss=1.33739 | f_rmse=1.1565 | pref_e=0.1041 pref_f=99.63 | diff=0.000e+00
Step    459 | lr=8.997e-05 | loss=196.805 | e_loss=591.822 | f_loss=1.35676 | f_rmse=1.1648 | pref_e=0.1041 pref_f=99.63 | diff=0.000e+00
Step    460 | lr=8.995e-05 | loss=601.804 | e_loss=650.328 | f_loss=5.36052 | f_rmse=2.3153 | pref_e=0.1041 pref_f=99.63 | diff=0.000e+00
Step    461 | lr=8.993e-05 | loss=426.941 | e_loss=4.06742 | f_loss=4.28096 | f_rmse=2.0690 | pref_e=0.1041 pref_f=99.63 | diff=0.000e+00
Step    462 | lr=8.991e-05 | loss=111.926 | e_loss=24.7182 | f_loss=1.09757 | f_rmse=1.0477 | pref_e=0.1042 pref_f=99.63 | diff=0.000e+00
Step    463 | lr=8.989e-05 | loss=573.852 | e_loss=4214.57 | f_loss=1.35334 | f_rmse=1.1633 | pref_e=0.1042 pref_f=99.63 | diff=0.000e+00
Step    464 | lr=8.987e-05 | loss=120.03 | e_loss=131.555 | f_loss=1.06722 | f_rmse=1.0331 | pref_e=0.1042 pref_f=99.63 | diff=0.000e+00
Step    465 | lr=8.985e-05 | loss=596.563 | e_loss=1137.07 | f_loss=4.79883 | f_rmse=2.1906 | pref_e=0.1042 pref_f=99.63 | diff=0.000e+00
Step    466 | lr=8.983e-05 | loss=466.972 | e_loss=3413.78 | f_loss=1.11693 | f_rmse=1.0568 | pref_e=0.1042 pref_f=99.63 | diff=0.000e+00
Step    467 | lr=8.980e-05 | loss=136.026 | e_loss=1.27319 | f_loss=1.36403 | f_rmse=1.1679 | pref_e=0.1042 pref_f=99.63 | diff=0.000e+00
Step    468 | lr=8.978e-05 | loss=299.214 | e_loss=635.739 | f_loss=2.33838 | f_rmse=1.5292 | pref_e=0.1042 pref_f=99.63 | diff=0.000e+00
Step    469 | lr=8.976e-05 | loss=659.356 | e_loss=1064.92 | f_loss=5.50434 | f_rmse=2.3461 | pref_e=0.1042 pref_f=99.62 | diff=0.000e+00
Step    470 | lr=8.974e-05 | loss=165.563 | e_loss=537.154 | f_loss=1.09989 | f_rmse=1.0488 | pref_e=0.1042 pref_f=99.62 | diff=0.000e+00
Step    471 | lr=8.972e-05 | loss=229.12 | e_loss=945.356 | f_loss=1.31071 | f_rmse=1.1449 | pref_e=0.1042 pref_f=99.62 | diff=0.000e+00
Step    472 | lr=8.970e-05 | loss=199.279 | e_loss=56.5837 | f_loss=1.94113 | f_rmse=1.3932 | pref_e=0.1042 pref_f=99.62 | diff=0.000e+00
Step    473 | lr=8.968e-05 | loss=182.836 | e_loss=34.6477 | f_loss=1.79905 | f_rmse=1.3413 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    474 | lr=8.966e-05 | loss=447.321 | e_loss=228.004 | f_loss=4.25161 | f_rmse=2.0619 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    475 | lr=8.964e-05 | loss=128.904 | e_loss=168.676 | f_loss=1.1174 | f_rmse=1.0571 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    476 | lr=8.962e-05 | loss=689.78 | e_loss=354.657 | f_loss=6.5529 | f_rmse=2.5599 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    477 | lr=8.960e-05 | loss=283.153 | e_loss=672.371 | f_loss=2.13846 | f_rmse=1.4623 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    478 | lr=8.958e-05 | loss=232.08 | e_loss=1095 | f_loss=1.18322 | f_rmse=1.0878 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    479 | lr=8.956e-05 | loss=640.662 | e_loss=4223.4 | f_loss=2.00885 | f_rmse=1.4173 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    480 | lr=8.954e-05 | loss=454 | e_loss=2727.84 | f_loss=1.70085 | f_rmse=1.3042 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    481 | lr=8.952e-05 | loss=417.568 | e_loss=911.09 | f_loss=3.23761 | f_rmse=1.7993 | pref_e=0.1043 pref_f=99.62 | diff=0.000e+00
Step    482 | lr=8.950e-05 | loss=224.726 | e_loss=885.6 | f_loss=1.32837 | f_rmse=1.1525 | pref_e=0.1043 pref_f=99.61 | diff=0.000e+00
Step    483 | lr=8.947e-05 | loss=181.58 | e_loss=578.936 | f_loss=1.2164 | f_rmse=1.1029 | pref_e=0.1043 pref_f=99.61 | diff=0.000e+00
Step    484 | lr=8.945e-05 | loss=468.302 | e_loss=3334.84 | f_loss=1.20759 | f_rmse=1.0989 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    485 | lr=8.943e-05 | loss=165.814 | e_loss=66.7835 | f_loss=1.59463 | f_rmse=1.2628 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    486 | lr=8.941e-05 | loss=125.048 | e_loss=2.31863 | f_loss=1.25293 | f_rmse=1.1193 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    487 | lr=8.939e-05 | loss=379.127 | e_loss=831.645 | f_loss=2.9346 | f_rmse=1.7131 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    488 | lr=8.937e-05 | loss=1335.79 | e_loss=11558.8 | f_loss=1.29654 | f_rmse=1.1387 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    489 | lr=8.935e-05 | loss=260.307 | e_loss=1303.11 | f_loss=1.24749 | f_rmse=1.1169 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    490 | lr=8.933e-05 | loss=328.479 | e_loss=1869.6 | f_loss=1.33798 | f_rmse=1.1567 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    491 | lr=8.931e-05 | loss=817.296 | e_loss=2246.32 | f_loss=5.85036 | f_rmse=2.4188 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    492 | lr=8.929e-05 | loss=437.56 | e_loss=32.0339 | f_loss=4.3593 | f_rmse=2.0879 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    493 | lr=8.927e-05 | loss=316.978 | e_loss=711.548 | f_loss=2.43627 | f_rmse=1.5609 | pref_e=0.1044 pref_f=99.61 | diff=0.000e+00
Step    494 | lr=8.925e-05 | loss=203.42 | e_loss=699.384 | f_loss=1.3089 | f_rmse=1.1441 | pref_e=0.1044 pref_f=99.6 | diff=0.000e+00
Step    495 | lr=8.923e-05 | loss=329.983 | e_loss=1274.23 | f_loss=1.97666 | f_rmse=1.4059 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    496 | lr=8.921e-05 | loss=712.954 | e_loss=692.997 | f_loss=6.43112 | f_rmse=2.5360 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    497 | lr=8.919e-05 | loss=148.029 | e_loss=49.7307 | f_loss=1.43404 | f_rmse=1.1975 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    498 | lr=8.917e-05 | loss=430.418 | e_loss=67.3223 | f_loss=4.25078 | f_rmse=2.0617 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    499 | lr=8.915e-05 | loss=152.605 | e_loss=176.88 | f_loss=1.3466 | f_rmse=1.1604 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    500 | lr=8.913e-05 | loss=410.675 | e_loss=2499.21 | f_loss=1.50107 | f_rmse=1.2252 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    501 | lr=8.910e-05 | loss=260.507 | e_loss=24.2645 | f_loss=2.59009 | f_rmse=1.6094 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    502 | lr=8.908e-05 | loss=478.756 | e_loss=309.162 | f_loss=4.48243 | f_rmse=2.1172 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    503 | lr=8.906e-05 | loss=141.763 | e_loss=45.4431 | f_loss=1.37567 | f_rmse=1.1729 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    504 | lr=8.904e-05 | loss=163.683 | e_loss=19.2326 | f_loss=1.62327 | f_rmse=1.2741 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    505 | lr=8.902e-05 | loss=425.443 | e_loss=1649.53 | f_loss=2.54019 | f_rmse=1.5938 | pref_e=0.1045 pref_f=99.6 | diff=0.000e+00
Step    506 | lr=8.900e-05 | loss=286.653 | e_loss=1625.4 | f_loss=1.17185 | f_rmse=1.0825 | pref_e=0.1046 pref_f=99.6 | diff=0.000e+00
Step    507 | lr=8.898e-05 | loss=164.913 | e_loss=403.788 | f_loss=1.23191 | f_rmse=1.1099 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    508 | lr=8.896e-05 | loss=191.99 | e_loss=773.196 | f_loss=1.11589 | f_rmse=1.0564 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    509 | lr=8.894e-05 | loss=251.803 | e_loss=1276.85 | f_loss=1.18753 | f_rmse=1.0897 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    510 | lr=8.892e-05 | loss=216.982 | e_loss=1021.45 | f_loss=1.106 | f_rmse=1.0517 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    511 | lr=8.890e-05 | loss=665.556 | e_loss=1286.98 | f_loss=5.33119 | f_rmse=2.3089 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    512 | lr=8.888e-05 | loss=525.644 | e_loss=845.087 | f_loss=4.3904 | f_rmse=2.0953 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    513 | lr=8.886e-05 | loss=405.314 | e_loss=8.09073 | f_loss=4.06134 | f_rmse=2.0153 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    514 | lr=8.884e-05 | loss=294.153 | e_loss=418.635 | f_loss=2.51387 | f_rmse=1.5855 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    515 | lr=8.882e-05 | loss=190.633 | e_loss=578.531 | f_loss=1.30637 | f_rmse=1.1430 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    516 | lr=8.880e-05 | loss=654.921 | e_loss=671.08 | f_loss=5.8712 | f_rmse=2.4231 | pref_e=0.1046 pref_f=99.59 | diff=0.000e+00
Step    517 | lr=8.878e-05 | loss=114.195 | e_loss=94.1648 | f_loss=1.04774 | f_rmse=1.0236 | pref_e=0.1047 pref_f=99.59 | diff=0.000e+00
Step    518 | lr=8.876e-05 | loss=193.379 | e_loss=776.478 | f_loss=1.12578 | f_rmse=1.0610 | pref_e=0.1047 pref_f=99.59 | diff=0.000e+00
Step    519 | lr=8.874e-05 | loss=128.335 | e_loss=5.27255 | f_loss=1.28316 | f_rmse=1.1328 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    520 | lr=8.872e-05 | loss=295.057 | e_loss=5.86311 | f_loss=2.95674 | f_rmse=1.7195 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    521 | lr=8.870e-05 | loss=242.376 | e_loss=975.948 | f_loss=1.40792 | f_rmse=1.1866 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    522 | lr=8.867e-05 | loss=460.265 | e_loss=238.235 | f_loss=4.37148 | f_rmse=2.0908 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    523 | lr=8.865e-05 | loss=460.264 | e_loss=238.235 | f_loss=4.37148 | f_rmse=2.0908 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    524 | lr=8.863e-05 | loss=160.153 | e_loss=393.9 | f_loss=1.19406 | f_rmse=1.0927 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    525 | lr=8.861e-05 | loss=154.108 | e_loss=31.3358 | f_loss=1.51462 | f_rmse=1.2307 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    526 | lr=8.859e-05 | loss=419.285 | e_loss=2774.95 | f_loss=1.29197 | f_rmse=1.1367 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    527 | lr=8.857e-05 | loss=158.379 | e_loss=138.328 | f_loss=1.445 | f_rmse=1.2021 | pref_e=0.1047 pref_f=99.58 | diff=0.000e+00
Step    528 | lr=8.855e-05 | loss=140.323 | e_loss=0.340112 | f_loss=1.40882 | f_rmse=1.1869 | pref_e=0.1048 pref_f=99.58 | diff=0.000e+00
Step    529 | lr=8.853e-05 | loss=134.957 | e_loss=324.29 | f_loss=1.01413 | f_rmse=1.0070 | pref_e=0.1048 pref_f=99.58 | diff=0.000e+00
Step    530 | lr=8.851e-05 | loss=266.481 | e_loss=337.522 | f_loss=2.32103 | f_rmse=1.5235 | pref_e=0.1048 pref_f=99.58 | diff=0.000e+00
Step    531 | lr=8.849e-05 | loss=104.163 | e_loss=17.8391 | f_loss=1.0273 | f_rmse=1.0136 | pref_e=0.1048 pref_f=99.58 | diff=0.000e+00
